id,question,option_a,option_b,option_c,correct,category,aspect,mode,difficulty,created_at,last_used_at,use_count,hash
2889,Kde je Eiffelova věž?,Londýn,Berlín,Paříž,2,Svět kolem nás,Slavné stavby,kid,easy,2025-12-28 19:21:03,,0,ynd65t
2893,Co je hvězda?,Sluneční těleso,Planeta,Měsíc,0,Vesmír,Hvězdy,kid,easy,2025-12-28 19:21:03,,0,nloqtz
2894,Jak skončí film o Aladinovi?,Smutně,Šťastně,Nevím,1,Pohádky a filmy,Jak to končí,kid,normal,2025-12-28 19:21:17,,0,oz6lke
2895,Který kontinent je největší?,Evropa,Afrika,Asie,2,Svět kolem nás,Kontinenty,kid,normal,2025-12-28 19:21:17,,0,-5opy6o
2896,Jak se jmenuje oblíbený domácí mazlíček?,Kočka,Pes,Morče,1,Zvířata,Domácí mazlíčci,kid,normal,2025-12-28 19:21:17,,0,-tygdvb
2898,Jaký je nejpoužívanější jazyk?,Čínština,Angličtina,Španělština,1,Svět kolem nás,Jazyky,kid,normal,2025-12-28 19:21:17,,0,hr8c15
2900,Jak se hraje fotbal?,S míčem,S holí,S pálkou,0,Sport pro děti,Pravidla her,kid,normal,2025-12-28 19:21:17,,0,-2satf5
2901,Kdo byli rytíři?,Mniši,Král,Vojáci,2,Historie pro děti,Středověk,kid,normal,2025-12-28 19:21:17,,0,n5d17h
2902,Co je počasí?,Stav moře,Stav atmosféry,Stav země,1,Svět kolem nás,Počasí,kid,normal,2025-12-28 19:21:17,,0,gmxpcs
2904,Odkud je čokoláda?,Čína,Evropa,Amerika,2,Jídlo,Odkud pochází,kid,easy,2025-12-28 19:21:33,,0,qwfjsr
2905,Jaké roční období je teplé?,Léto,Zima,Jaro,0,Příroda,Roční období,kid,easy,2025-12-28 19:21:33,,0,-996p02
2907,Co je v hlavě?,Mozek,Srdce,Plíce,0,Lidské tělo,Mozek,kid,easy,2025-12-28 19:22:22,,0,-mz4kbo
2908,Kdo letí do vesmíru?,Doktoři,Piloti,Astronauti,2,Vesmír,Astronauti,kid,easy,2025-12-28 19:22:22,,0,-ttxoct
2909,Co teče z hor?,Řeka,Rýže,Hory,0,Svět kolem nás,Řeky a hory,kid,easy,2025-12-28 19:22:22,,0,-grkixv
2910,Jaký hmyz žije v úlu?,Čmelák,Pavouk,Včela,2,Zvířata,Hmyz,kid,easy,2025-12-28 19:22:22,,0,k026g7
2917,Jak se jmenuje největší ostrov na Středozemním moři?,Sicílie,Sardinie,Korsika,0,Svět kolem nás,Ostrovy,kid,normal,2025-12-28 19:22:31,,0,-ogb3ee
2920,Kdo je záporák z filmu o Lvíčku Simbovi?,Scar,Šram,Hyena,0,Pohádky a filmy,Záporáci,kid,normal,2025-12-28 19:22:31,,0,cspzqo
2922,Kdo jsou Mach a Šebestová?,Sourozenci,Rodiče,Kamarádi,2,České pohádky,Mach a Šebestová,kid,easy,2025-12-28 19:23:24,,0,5dzo07
2925,Kde se nachází nejvyšší hora?,Asie,Evropa,Amerika,0,Svět kolem nás,Hory,kid,normal,2025-12-28 19:23:34,,0,-yb7p53
2926,Jak se jmenuje velký pták?,Pštros,Sokol,Orel,0,Zvířata,Ptáci,kid,normal,2025-12-28 19:23:34,,0,-twygit
2927,Kdo byli faraoni?,Egyptští králové,Římští císařové,Čínští císařové,0,Historie pro děti,Egypt a faraoni,kid,normal,2025-12-28 19:23:34,,0,-j7toop
2928,Kde se nachází žirafy?,Asie,Evropa,Afrika,2,Svět kolem nás,Zvířata podle kontinentů,kid,normal,2025-12-28 19:23:34,,0,-yqayd1
2929,Kdo natočil film o Sněhurce?,Pixar,Studio Ghibli,Disney,2,Pohádky a filmy,Kdo natočil,kid,normal,2025-12-28 19:23:34,,0,-p2bo5m
2930,Jak se jmenuje oblíbený mazlíček?,Kočka,Králík,Pes,2,Zvířata,Domácí mazlíčci,kid,normal,2025-12-28 19:23:34,,0,-lvh4h8
2932,Kde se nachází Měsíc?,U Země,U Slunce,U Marsu,0,Vesmír,Měsíc,kid,normal,2025-12-28 19:23:34,,0,1h5ksg
2933,Který savec má nejdelší krk?,Slon,Medvěd,Žirafa,2,Zvířata,Savci,kid,easy,2025-12-28 19:23:36,,0,on6cge
2936,Jak se jmenuje slavná stavba v Římě?,Kolosseum,Eiffel,Pyramida,0,Svět kolem nás,Slavné stavby,kid,easy,2025-12-28 19:23:36,,0,xxtcdx
2941,Jak se jmenuje známý Pixar film?,Shrek,Toy Story,Frozen,1,Pohádky a filmy,Pixar filmy,kid,easy,2025-12-28 19:23:36,,0,-tm9sb4
2942,Jaký mořský živočich je největším?,Žralok,Velryba,Chobotnice,1,Zvířata,Mořští živočichové,kid,easy,2025-12-28 19:23:36,,0,2oveop
2946,Co potřebujete k hraní fotbalu?,Hokejka,Lyže,Míč,2,Sport,Míče a vybavení,kid,normal,2025-12-28 19:24:35,,0,hr9sm7
2950,Jakou raketou letěl do vesmíru první člověk?,Spacex,Apollo,Vostok,2,Vesmír,Rakety,kid,easy,2025-12-28 19:24:53,,0,sf6i1k
2951,Jakou rostlinu najdeme v deštném pralese?,Kaktus, Kapradina,Růže,1,Věda a příroda,Rostliny,kid,easy,2025-12-28 19:24:53,,0,-2brs1h
2952,Kolik zubů má lidská ústa?,20,28,32,2,Lidské tělo,Zuby,kid,easy,2025-12-28 19:24:53,,0,f2g1bi
2953,Co se stane s vodou při nízkých teplotách?,Vaří,Zmrzne,Zkapalňuje,1,Věda a příroda,Voda a led,kid,easy,2025-12-28 19:24:53,,0,qj4202
2955,Která postava z Disneyho je nejznámější?,Donald Duck,Goofy,Mickey Mouse,2,Pohádky a filmy,Disney postavy,kid,easy,2025-12-28 19:24:53,,0,tixkes
2960,Kde se odehrává pohádka o Cipískovi?,Hrad,Les,Město,1,Pohádky a filmy,Kde se odehrává,kid,normal,2025-12-28 19:25:39,,0,cbo0y8
2961,Kdo byli vládci starověkého Egypta?,Faraoni,Kněží,Vojáci,0,Historie pro děti,Egypt a faraoni,kid,normal,2025-12-28 19:25:39,,0,-e317mm
2962,Kde stojí slavná stavba Eiffelova věž?,Paříž,Praha,Londýn,0,Svět kolem nás,Slavné stavby,kid,normal,2025-12-28 19:25:39,,0,-9djp5z
2965,Jaká planeta je nejblíže Slunci?,Merkur,Venuše,Země,0,Vesmír,Planety,kid,normal,2025-12-28 19:25:39,,0,-jdfmog
2966,Jakou barvu má nebe?,Zelená,Červená,Modrá,2,Barvy a tvary,Základní barvy,kid,easy,2025-12-28 19:26:13,,0,am1lw1
2968,Kdo má Manku?,Krteček,Rumcajs,Pat,1,České pohádky,Rumcajs,kid,easy,2025-12-28 19:26:13,,0,-a2u3l4
2971,Kdo byl král dinosaurů?,Stegosaurus,Velociraptor,Tyrannosaurus,2,Věda a příroda,Dinosauři,kid,easy,2025-12-28 19:26:15,,0,-6jf7qp
2972,Které zvíře je častý mazlíček?,Had,Kočka,Hmyz,1,Zvířata,Domácí mazlíčci,kid,easy,2025-12-28 19:26:15,,0,6njqq8
2973,Kolik zubů má člověk?,32,20,30,0,Lidské tělo,Zuby,kid,easy,2025-12-28 19:26:15,,0,3qi871
2974,Co drží naše tělo?,Svaly,Kosti,Krev,1,Lidské tělo,Kosti,kid,easy,2025-12-28 19:26:15,,0,-e0wmps
2980,Který Pixar film vyšel jako první?,Toy Story,Finding Nemo,Monsters Inc.,0,Pohádky a filmy,Pixar filmy,kid,normal,2025-12-28 19:26:56,,0,3uw7wb
2981,Jak se jmenuje největší planeta našeho slunečního systému?,Saturn,Uran,Jupiter,2,Vesmír,Slunce,kid,normal,2025-12-28 19:26:56,,0,-tge64
2982,Kde žijí pandy?,V Africe,V Asii,V Jižní Americe,1,Zvířata,Kde žijí,kid,normal,2025-12-28 19:26:56,,0,-u77v93
2983,Jak se jmenuje písnička z filmu Kráska a zvíře?,Be Our Guest,Hakuna Matata,Let It Go,0,Pohádky a filmy,Písničky z pohádek,kid,normal,2025-12-28 19:26:56,,0,-x1n9si
2984,"Co se stane, když voda zmrzne?",Zmizí,Změkne,Ztuhne,2,Věda pro děti,Voda a led,kid,normal,2025-12-28 19:26:56,,0,-ww32j9
2987,Kdo byli piráti?,Místní rybáři,Mořští lupiči,Cizí námořníci,1,Historie pro děti,Piráti,kid,normal,2025-12-28 19:26:56,,0,duoohj
2989,Co je planetou?,Měsíc,Slunce,Země,2,Vesmír,Sluneční soustava,kid,easy,2025-12-28 19:27:19,,0,i2is1g
2990,Který Pixar film má Auta?,Cars,Toy Story,Finding Nemo,0,Pohádky a filmy,Pixar filmy,kid,normal,2025-12-28 19:28:09,,0,-nijk37
2991,Kde se odehrává Pippi?,Norsko,Dánsko,Švédsko,2,Pohádky a filmy,Kde se odehrává,kid,normal,2025-12-28 19:28:09,,0,qlyl0u
2992,Co je největší oceán?,Tichý,Indický,Atlantský,0,Svět kolem nás,Oceány a moře,kid,normal,2025-12-28 19:28:09,,0,h7dljt
2995,Které město je hlavní?,Praha,Bratislava,Budapešť,0,Svět kolem nás,Hlavní města,kid,normal,2025-12-28 19:28:09,,0,y4pj1j
2998,Jaký je savčí rys?,Šupiny,Peří,Srst,2,Zvířata,Savci,kid,easy,2025-12-28 19:28:23,,0,i01dxg
3001,Jaký je orgán?,Játra,Sval,Kost,0,Lidské tělo,Orgány,kid,easy,2025-12-28 19:28:23,,0,-6j1i7f
3002,Jaké město je hlavní ve Španělsku?,Atény,Lisabon,Madrid,2,Svět kolem nás,Hlavní města,kid,easy,2025-12-28 19:29:40,,0,-1p668o
3008,Kdo byl první na Měsíci?,Neil Armstrong,Buzz Aldrin,Sergej Koroljov,0,Vesmír,Astronauti,kid,easy,2025-12-28 19:29:40,,0,9tb8c2
3009,"Jaký je název studia, které vytvořilo Toy Story?",Disney,Universal,Pixar,2,Pohádky a filmy,Pixar filmy,kid,easy,2025-12-28 19:29:40,,0,-3c4vnf
3010,Jakou slavnou stavbu najdeme v Egyptě?,Pyramida,Eiffelova věž,Taj Mahal,0,Svět kolem nás,Slavné stavby,kid,easy,2025-12-28 19:29:40,,0,-p11ya5
3011,Co se stane s ledem při zahřátí?,Zmrzne,Rozevře se,Roztaje,2,Věda a příroda,Voda a led,kid,easy,2025-12-28 19:29:40,,0,9tty97
3012,Který pták je nejrychlejší?,Orel,Sokol,Havran,1,Zvířata,Ptáci,kid,easy,2025-12-28 19:29:40,,0,xai72l
3014,Z které pohádky je písnička 'Hakuna Matata'?,Lion King,The Jungle Book,Aladdin,0,Pohádky a filmy,Písničky z pohádek,kid,easy,2025-12-28 19:29:40,,0,knvskq
3017,Jaký je název prvního filmu od Pixaru?,Shrek,Frozen,Toy Story,2,Pohádky a filmy,Pixar filmy,kid,easy,2025-12-28 19:30:52,,0,-x4rrls
3018,Jaká je největší hvězda?,Slunce,Měsíc,VY Canis Majoris,2,Vesmír,Hvězdy,kid,easy,2025-12-28 19:30:52,,0,6kqauy
3019,Co jedí pavouci?,Ryby,Hmyz,Zelenina,1,Zvířata,Co jedí,kid,easy,2025-12-28 19:30:52,,0,hda1xc
3020,Který oceán je nejhlubší?,Atlantský,Tichý,Indický,1,Svět kolem nás,Oceány,kid,easy,2025-12-28 19:30:52,,0,gzdka
3022,Co vydává zvuk?,Kov,Dřevo,Zvuková vlna,2,Věda a příroda,Zvuky,kid,easy,2025-12-28 19:30:52,,0,f184cu
3025,Co je střed sluneční soustavy?,Země,Mars,Slunce,2,Vesmír,Slunce,kid,easy,2025-12-28 19:32:09,,0,5milta
3026,Kdo je hlavní postava ve filmu Zootropolis?,Simba,Nick,Judy,2,Pohádky a filmy,Zvířecí hrdinové,kid,easy,2025-12-28 19:32:09,,0,uesb5n
3030,Jaký je největší pták?,Orlovec,Sokol,Pštros,2,Zvířata,Ptáci,kid,easy,2025-12-28 19:32:09,,0,-mn2bcq
3032,Který savec je nejrychlejší?,Lev,Jelen,Gepard,2,Zvířata,Savci,kid,easy,2025-12-28 19:32:09,,0,ia8n65
3034,"Kdo je první člověk, který letěl do vesmíru?",Jurij Gagarin,Neil Armstrong,Buzz Aldrin,0,Vesmír,Astronauti,kid,easy,2025-12-28 19:32:09,,0,-6z94tf
3037,Jaký zvuk vydává kocour?,Baf,Haf,Mňau,2,Zvířátka,Zvuky zvířat,kid,easy,2025-12-28 19:33:27,,0,-qycs91
3040,Jaký domácí mazlíček je nejčastější?,Pes,Kočka,Pták,0,Zvířátka,Domácí mazlíčci,kid,easy,2025-12-28 19:33:27,,0,-649wo
3042,Co přitahuje magnet?,Voda,Dřevo,Železo,2,Věda a příroda,Magnety,kid,easy,2025-12-28 19:33:29,,0,u97f5u
3045,Kde rostou jablka?,Na keřích,Na trávě,Na stromech,2,Příroda,Stromy,kid,easy,2025-12-28 19:34:34,,0,h6tchz
3047,Jakou barvu má čokoládový zmrzlin?,Hnědá,Červená,Žlutá,0,Barvy a tvary,Barvy jídla,kid,easy,2025-12-28 19:34:34,,0,x9aesy
3048,Jaký tvar má kolečko?,Čtverec,Trojúhelník,Kruh,2,Barvy a tvary,Tvary kolem nás,kid,easy,2025-12-28 19:34:34,,0,-fq9rxn
3049,Jak se jmenuje mládě krtečka?,Krtek,Krtička,Krtínek,1,Zvířátka,Mláďata,kid,easy,2025-12-28 19:34:34,,0,l5v243
3050,Jaká zelenina je oranžová?,Cibule,Mrkev,Petržel,1,Jídlo,Zelenina,kid,easy,2025-12-28 19:34:34,,0,-avomqy
3053,Co je elektřina?,Energie,Voda,Teplý vzduch,0,Věda a příroda,Elektřina,kid,easy,2025-12-28 19:34:50,,0,tudspv
3055,Která postava je z Disneyho?,Harry Potter,Ariel,Batman,1,Pohádky a filmy,Disney postavy,kid,easy,2025-12-28 19:34:50,,0,1h34y4
3059,Kolik barev má britská vlajka?,4,2,3,2,Svět kolem nás,Vlajky,kid,easy,2025-12-28 19:34:50,,0,-p73719
3062,Která stavba je v Paříži?,Koloseum,Taj Mahal,Eiffelova věž,2,Svět kolem nás,Slavné stavby,kid,easy,2025-12-28 19:34:50,,0,kivfyj
3064,Kdo je hlavní zvíře v pohádce o Bambi?,Zajíc,Medvěd,Jelen,2,Pohádky a filmy,Zvířecí hrdinové,kid,normal,2025-12-28 19:34:55,,0,-nat4mx
3066,Kde se odehrává pohádka o Popelce?,Ve městě,Na venkově,V lese,1,Pohádky a filmy,Kde se odehrává,kid,normal,2025-12-28 19:34:55,2025-12-29 09:17:12,1,rsncl
3067,Která poušť je největší?,Sahara,Gobi,Mojave,0,Svět kolem nás,Pouště a pralesy,kid,normal,2025-12-28 19:34:55,,0,w8spt8
3068,Jak skončila pohádka o Šípkové Růžence?,Šťastně,Smutně,Nijak,0,Pohádky a filmy,Jak to končí,kid,normal,2025-12-28 19:34:55,,0,-j2g3j3
3069,Kde jsou nejvyšší hory?,V Africe,V Asii,V Evropě,1,Svět kolem nás,Hory,kid,normal,2025-12-28 19:34:55,,0,-4f5y2
3070,Která atletická disciplína je nejrychlejší?,Běh na 200m,Běh na 100m,Běh na 400m,1,Sport pro děti,Atletika,kid,normal,2025-12-28 19:34:55,,0,3ym8vz
3071,Jaký je nejjasnější hvězda?,Canopus,Arcturus,Sirius,2,Vesmír,Hvězdy,kid,normal,2025-12-28 19:34:55,,0,-tepchq
3073,Kdo jsou hloupí dvojníci?,Pat a Mat,Bob a Bobek,Krteček a Rákosníček,0,České pohádky,Pat a Mat,kid,easy,2025-12-28 19:35:47,,0,-vlinpw
3076,Jak se nazývají domorodci Severní Ameriky?,Vikingové,Egyptané,Indiáni,2,Historie pro děti,Indiáni,kid,normal,2025-12-28 19:36:15,,0,ej0w4k
3080,Které olympijské hry jsou nejstarší?,Zimní,Letní,Speciální,1,Sport pro děti,Olympijské hry,kid,normal,2025-12-28 19:36:15,,0,-jpylkp
3083,"Je možné, aby lidé žili ve vesmíru?",Ne,Ano,Možná,1,Vesmír,Život ve vesmíru,kid,normal,2025-12-28 19:36:15,,0,caw6gp
3087,Co je tvar kola?,Čtverec,Kruh,Trojúhelník,1,Barvy a tvary,Tvary kolem nás,kid,easy,2025-12-28 19:36:48,,0,-z66z78
3089,Co je ovocem?,Cibule,Mrkev,Jablko,2,Jídlo,Ovoce,kid,easy,2025-12-28 19:36:48,,0,-82pc9z
3090,Jak se jmenuje mládě lva?,Lvíček,Medvídek,Tygrík,0,Zvířátka,Mláďata,kid,easy,2025-12-28 19:36:48,,0,-al8a7u
3093,Kde je největší poušť?,Asie,Afrika,Austrálie,1,Svět kolem nás,Pouště a pralesy,kid,normal,2025-12-28 19:37:39,,0,-6oxspc
3098,Kdo natočil film Toy Story?,John Lasseter,Lee Unkrich,Andrew Stanton,0,Pohádky a filmy,Kdo natočil,kid,normal,2025-12-28 19:37:39,,0,gcwcs6
3099,Co je galaxie?,Soustava hvězd,Planeta,Měsíc,0,Vesmír,Galaxie,kid,normal,2025-12-28 19:37:39,,0,-1hw5oy
3100,Jaký míč se používá ve fotbalu?,Kulatý,Prodloužený,Oválný,0,Sport pro děti,Míče a vybavení,kid,normal,2025-12-28 19:37:39,,0,q5bhav
3101,Kolik hráčů je v fotbalovém týmu?,10,11,12,1,Sport pro děti,Pravidla her,kid,normal,2025-12-28 19:37:39,,0,-wp6qsx
3103,Odkud pochází čokoláda?,Amerika,Čína,Evropa,0,Jídlo,Odkud pochází,kid,easy,2025-12-28 19:38:25,,0,-l52rxi
3104,Co děti jedí ráno?,Oběd,Večeře,Snídaně,2,Jídlo,Snídaně,kid,easy,2025-12-28 19:38:25,,0,-io7ic6
3105,Jaké počasí je horké?,Zima,Jaro,Léto,2,Příroda,Počasí,kid,easy,2025-12-28 19:38:25,,0,-ybvsfs
3108,Co způsobuje zatmění Slunce?,Měsíc,Venuše,Mars,0,Vesmír,Zatmění,kid,normal,2025-12-28 19:38:47,,0,-ncda92
3109,"Jak se nazývalo období, kdy žili lidé v jeskyních?",Středověk,Novověk,Pravěk,2,Historie pro děti,Pravěk,kid,normal,2025-12-28 19:38:47,,0,-r1bf9z
3110,Kde se nachází slavná stavba Taj Mahal?,Čína,Indie,Japonsko,1,Svět kolem nás,Slavné stavby,kid,normal,2025-12-28 19:38:47,,0,2yi4u8
3111,Který fotbalista vyhrál nejvíce zlatých míčů?,Cristiano Ronaldo,Zlatan Ibrahimović,Lionel Messi,2,Sport pro děti,Fotbal,kid,normal,2025-12-28 19:38:47,,0,-dwwpm6
3112,Kdo drží rekord v počtu olympijských medailí?,Michael Phelps,Usain Bolt,Carl Lewis,0,Sport pro děti,Rekordy,kid,normal,2025-12-28 19:38:47,,0,pm0y1z
3113,Který astronaut byl první na Měsíci?,Neil Armstrong,Buzz Aldrin,John Glenn,0,Vesmír,Vesmírné rekordy,kid,normal,2025-12-28 19:38:47,,0,-34k9l7
3114,Které zvíře je nejčastěji chovaným domácím mazlíčkem?,Kočka,Pták,Pes,2,Zvířata,Domácí mazlíčci,kid,normal,2025-12-28 19:38:47,,0,8bt4ah
3115,Kdo byl prvním člověkem ve vesmíru?,Alexej Leonov,Jurij Gagarin,Valentina Terешkova,1,Vesmír,Astronauti,kid,normal,2025-12-28 19:38:47,,0,d77fxc
3116,Které zvíře vydává zvuk 'mňau'?,Pták,Pes,Kočka,2,Zvířata,Zvuky zvířat,kid,normal,2025-12-28 19:38:47,,0,-9zr4n4
3117,Který dinosaurus byl největší?,Tyrannosaurus,Diplodocus,Argentinosaurus,2,Věda pro děti,Dinosauři,kid,normal,2025-12-28 19:38:47,,0,-uwg6ui
3119,Kdo je Machův přítel?,Rumcajs,Krteček,Šebestová,2,České pohádky,Mach a Šebestová,kid,easy,2025-12-28 19:39:23,2025-12-29 18:13:41,1,-bgl76b
3120,"Jak se jmenuje hmyz, který žije v úlu?",Včela,Čmelák,Brouk,0,Příroda,Hmyz,kid,easy,2025-12-28 19:39:23,,0,-b5ky4i
3121,Jakou zeleninu má oranžovou barvu?,Cibule,Petržel,Mrkev,2,Jídlo,Zelenina,kid,easy,2025-12-28 19:39:23,,0,kj8ktx
3125,Jaký kontinent je největší?,Afrika,Asie,Evropa,1,Svět,Kontinenty,kid,normal,2025-12-28 19:39:52,,0,-c9gnym
3127,Kdo vynalezl kolo?,Egyptské děti,Římský vynálezce,Neznámý,2,Věda,Vynálezy pro děti,kid,normal,2025-12-28 19:39:52,,0,-4yajte
3134,Který smysl umožňuje Menschenům vnímat zvuky?,Čichový,Zrakový,Sluchový,2,Lidské tělo,Pět smyslů,kid,normal,2025-12-28 19:40:59,,0,-7ym32c
3135,Která atletická disciplína zahrnuje běh na 100 metrů?,Maraton,Skok vysoký,Sprint,2,Sport pro děti,Atletika,kid,normal,2025-12-28 19:40:59,,0,kc4e2y
3136,Co je kometou?,Ledovým tělesem,Planetou,Hvězdou,0,Vesmír,Komety,kid,normal,2025-12-28 19:40:59,,0,6j8jwm
3137,Kdo byli první obyvatelé Ameriky?,Evropští kolonizátoři,Indiáni,Africké kmeny,1,Historie pro děti,Indiáni,kid,normal,2025-12-28 19:40:59,,0,69xybi
3139,"Kdo byl prvním člověkem, který letěl do vesmíru?",Alan Shepard,Neil Armstrong,Jurij Gagarin,2,Vesmír,Astronauti,kid,normal,2025-12-28 19:40:59,,0,-k1fgcw
3141,Které zvíře je mládětem krávy?,Jehně,Tele,Ozor,1,Zvířata,Mláďata,kid,normal,2025-12-28 19:40:59,,0,2fpnok
3142,Kdo je princezna z moře?,Elsa,Anna,Ariel,2,Pohádky a filmy,Disney postavy,kid,easy,2025-12-28 19:41:21,,0,tvi23q
3148,Co jedí králíci?,Masové kuličky,Zeleninu,Cukrovinky,1,Zvířátka,Co jedí,kid,easy,2025-12-28 19:41:21,,0,-cexzfs
3149,Jaké je počasí v létě?,Sucho,Chladno,Teple,2,Příroda,Počasí,kid,easy,2025-12-28 19:41:21,,0,buivwv
3153,Které zvíře žije na farmě?,Lev,Medvěd,Kůň,2,Zvířátka,Zvířata na farmě,kid,easy,2025-12-28 19:41:21,,0,-8athav
3157,Kdo je hlavní postava v pohádce o Krtečkovi?,Krtko,Král,Vědec,0,Pohádky a filmy,České pohádky,kid,easy,2025-12-28 19:42:24,,0,-4zkhk7
3158,Jaký je zvuk psa?,Kyk,Mňau,Haf,2,Zvířata,Zvuky zvířat,kid,easy,2025-12-28 19:42:24,,0,-b6il8o
3159,Co je v oceánu?,Pták,Ryba,Strom,1,Příroda,Voda,kid,easy,2025-12-28 19:42:27,,0,-hwe8w8
3160,Kdo jsou hrdinové Pat a Mat?,Dva bratři,Dva kamarádi,Dva manželé,1,České pohádky,Pat a Mat,kid,easy,2025-12-28 19:42:27,,0,-yj6h1v
3162,Co děti rády jedí ráno?,Oběd,Večeře,Snídaně,2,Jídlo,Snídaně,kid,easy,2025-12-28 19:42:27,,0,-bjdg8q
3163,Jaký je nejteplejší roční období?,Zima,Jaro,Léto,2,Příroda,Roční období,kid,easy,2025-12-28 19:42:27,,0,28cuhf
3164,Kdo je hrdina Krteček?,Malý zvíře,Malý člověk,Malý robot,0,České pohádky,Krteček,kid,easy,2025-12-28 19:42:27,,0,2na46n
3165,Jak se jmenují malá zvířata?,Starci,Dospělí,Mláďata,2,Zvířátka,Mláďata,kid,easy,2025-12-28 19:42:27,,0,4bdsal
3166,Kde se narodil Sokrates?,Atény,Sparta,Korint,0,Historie pro děti,Staré Řecko,kid,normal,2025-12-28 19:42:31,,0,-dw3qzt
3167,Jaký je největší sval v lidském těle?,Sval quadriceps,Sval biceps,Sval gluteus,2,Lidské tělo,Svaly,kid,normal,2025-12-28 19:42:31,,0,a1c5ww
3168,"Jak se jmenuje souhvězdí, které vypadá jako medvěda?",Ursa Minor,Ursa Major,Orion,1,Vesmír,Souhvězdí,kid,normal,2025-12-28 19:42:31,,0,-6vedoi
3169,"Jak se jmenuje proces, při kterém naše kosti rostou?",Osteolýza,Osteoporóza,Osteogeneze,2,Lidské tělo,Jak rosteme,kid,normal,2025-12-28 19:42:31,,0,-fhjvr5
3170,Který sport se nejčastěji hraje ve škole?,Hokej,Fotbal,Atletika,1,Sport pro děti,Sport ve škole,kid,normal,2025-12-28 19:42:31,,0,2lisfr
3171,Který smysl nám umožňuje vidět?,Čich,Slech,Zrak,2,Lidské tělo,Pět smyslů,kid,normal,2025-12-28 19:42:31,,0,1zgpyr
3172,Co je to jednoduchý stroj?,Píst,Koleno,Kladka,2,Věda pro děti,Jednoduché stroje,kid,normal,2025-12-28 19:42:31,,0,h06m44
3173,"Kdo byl faraon, který postavil Velkou pyramidu?",Ramses,Chufu,Tutanchamon,1,Historie pro děti,Egypt a faraoni,kid,normal,2025-12-28 19:42:31,,0,u67tdx
3177,Jaká je základní barva nebe?,Modrá,Červená,Zelená,0,Barvy a tvary,Základní barvy,kid,easy,2025-12-28 19:43:40,,0,-ag17dt
3178,Kde bydlí medvěd?,Na farmě,V lese,V domě,1,Zvířátka,Kde bydlí,kid,easy,2025-12-28 19:43:40,,0,kk7azk
3180,"Jaké je počasí, když prší?",Sunny,Cloudy,Rainy,2,Příroda,Počasí,kid,easy,2025-12-28 19:43:40,,0,-psp7ie
3182,Jak se jmenuje hlavní postava večerníčku?,Pat,Mat,Krteček,2,České pohádky,Krteček,kid,easy,2025-12-28 19:43:40,,0,a5kou6
3183,Jaký tvar má kolo?,Čtverec,Kruh,Trojúhelník,1,Barvy a tvary,Tvary kolem nás,kid,easy,2025-12-28 19:43:40,,0,mp93hw
3184,Jak se jmenují hlavní postavy ve filmu?,Pat a Mat,Bob a Bobek,Krteček,0,České pohádky,Pat a Mat,kid,easy,2025-12-28 19:43:40,,0,-xnwhpv
3185,"Jaký je název stromu, který má jehličí?",Smrk,Dub,Buk,0,Příroda,Stromy,kid,easy,2025-12-28 19:43:40,,0,-q9pcmy
3186,Která princezna spí сто let?,Popelka,Sněhurka,Šípková Růženka,2,Pohádky a filmy,Princezny a princové,kid,normal,2025-12-28 19:43:52,,0,-4h9ebw
3187,Je možné najít vodu na Marsu?,Ne,Ano,Možná,1,Vesmír,Život ve vesmíru,kid,normal,2025-12-28 19:43:52,,0,etcx78
3188,Který indiánský kmen žil v prérii?,Sioux,Navaho,Inuit,0,Historie pro děti,Indiáni,kid,normal,2025-12-28 19:43:52,,0,x1cd9d
3189,Který ostrov je největší v Evropě?,Velká Británie,Irsko,Island,0,Svět kolem nás,Ostrovy,kid,normal,2025-12-28 19:43:52,,0,c4uz2x
3190,Které zvíře je typické pro Afriku?,Medvěd,Kangur,Slon,2,Svět kolem nás,Zvířata podle kontinentů,kid,normal,2025-12-28 19:43:52,,0,9cvqzd
3191,Jak skončí pohádka o Sněhurce?,Smutně,Nevím,Šťastně,2,Pohádky a filmy,Jak to končí,kid,normal,2025-12-28 19:43:52,,0,j0amxu
3193,Proč je důležité si mýt ruce?,Schladit ruce,Pročistit kůži,Zbavit se bakterií,2,Lidské tělo,Zdraví a hygiena,kid,normal,2025-12-28 19:43:52,,0,-vxlqqv
3197,Kdo postavil největší pyramidy?,Římané,Egyptští faraoni,Řekové,1,Historie pro děti,Egypt a faraoni,kid,normal,2025-12-28 19:43:52,,0,uf3hen
3201,Jaké je hlavní město Španělska?,Madrid,Barcelona,Valencia,0,Svět kolem nás,Hlavní města,kid,easy,2025-12-28 19:44:32,,0,erkas4
3208,Která stavba je nejznámější v Paříži?,Louvre,Notre Dame,Eiffelova věž,2,Svět kolem nás,Slavné stavby,kid,normal,2025-12-28 19:45:02,,0,-kk134o
3210,Který klub je nejúspěšnější v Anglii?,Manchester United,Liverpool,Chelsea,0,Sport pro děti,Týmy a kluby,kid,normal,2025-12-28 19:45:02,,0,79hbp2
3211,Kdo natočil film o Krásce a Zvíři?,Pixar,DreamWorks,Disney,2,Pohádky a filmy,Kdo natočil,kid,normal,2025-12-28 19:45:02,,0,-2i2nus
